OA21CD,RUC21CD,RUC21NM,Urban_rural_flag,ObjectId
E00047160,UN1,Urban: Nearer to a major town or city,Urban,44295
E00046784,UN1,Urban: Nearer to a major town or city,Urban,44296
E00046939,UN1,Urban: Nearer to a major town or city,Urban,44297
E00047040,UN1,Urban: Nearer to a major town or city,Urban,44298
E00046835,UN1,Urban: Nearer to a major town or city,Urban,44299
E00046991,UN1,Urban: Nearer to a major town or city,Urban,44300
E00047161,UN1,Urban: Nearer to a major town or city,Urban,44301
E00046785,UN1,Urban: Nearer to a major town or city,Urban,44302
E00046940,UN1,Urban: Nearer to a major town or city,Urban,44303
E00047041,UN1,Urban: Nearer to a major town or city,Urban,44304
E00046837,UN1,Urban: Nearer to a major town or city,Urban,44305
E00046993,UN1,Urban: Nearer to a major town or city,Urban,44306
E00047162,UN1,Urban: Nearer to a major town or city,Urban,44307
E00046786,UN1,Urban: Nearer to a major town or city,Urban,44308
E00046941,UN1,Urban: Nearer to a major town or city,Urban,44309
E00047042,UN1,Urban: Nearer to a major town or city,Urban,44310
E00046838,UN1,Urban: Nearer to a major town or city,Urban,44311
E00046839,UN1,Urban: Nearer to a major town or city,Urban,44312
E00046840,UN1,Urban: Nearer to a major town or city,Urban,44313
E00046841,UN1,Urban: Nearer to a major town or city,Urban,44314
E00046842,UN1,Urban: Nearer to a major town or city,Urban,44315
E00046843,UN1,Urban: Nearer to a major town or city,Urban,44316
E00046844,UN1,Urban: Nearer to a major town or city,Urban,44317
E00046845,UN1,Urban: Nearer to a major town or city,Urban,44318
E00046846,UN1,Urban: Nearer to a major town or city,Urban,44319
E00046847,UN1,Urban: Nearer to a major town or city,Urban,44320
E00046848,UN1,Urban: Nearer to a major town or city,Urban,44321
E00046849,UN1,Urban: Nearer to a major town or city,Urban,44322
E00046850,UN1,Urban: Nearer to a major town or city,Urban,44323
E00046851,UN1,Urban: Nearer to a major town or city,Urban,44324
E00046852,UN1,Urban: Nearer to a major town or city,Urban,44325
E00046853,UN1,Urban: Nearer to a major town or city,Urban,44326
E00046942,UN1,Urban: Nearer to a major town or city,Urban,44327
E00047043,UN1,Urban: Nearer to a major town or city,Urban,44328
E00047163,UN1,Urban: Nearer to a major town or city,Urban,44329
E00046943,UN1,Urban: Nearer to a major town or city,Urban,44330
E00046994,UN1,Urban: Nearer to a major town or city,Urban,44331
E00047044,UN1,Urban: Nearer to a major town or city,Urban,44332
E00047164,UN1,Urban: Nearer to a major town or city,Urban,44333
E00046944,UN1,Urban: Nearer to a major town or city,Urban,44334
E00046995,UN1,Urban: Nearer to a major town or city,Urban,44335
E00046787,UN1,Urban: Nearer to a major town or city,Urban,44336
E00047045,UN1,Urban: Nearer to a major town or city,Urban,44337
E00047165,UN1,Urban: Nearer to a major town or city,Urban,44338
E00046945,UN1,Urban: Nearer to a major town or city,Urban,44339
E00046996,UN1,Urban: Nearer to a major town or city,Urban,44340
E00046788,UN1,Urban: Nearer to a major town or city,Urban,44341
E00047047,UN1,Urban: Nearer to a major town or city,Urban,44342
E00047166,UN1,Urban: Nearer to a major town or city,Urban,44343
E00046946,UN1,Urban: Nearer to a major town or city,Urban,44344
E00046997,UN1,Urban: Nearer to a major town or city,Urban,44345
E00046789,UN1,Urban: Nearer to a major town or city,Urban,44346
E00047048,UN1,Urban: Nearer to a major town or city,Urban,44347
E00047167,UN1,Urban: Nearer to a major town or city,Urban,44348
E00046947,UN1,Urban: Nearer to a major town or city,Urban,44349
E00046998,UN1,Urban: Nearer to a major town or city,Urban,44350
E00046790,UN1,Urban: Nearer to a major town or city,Urban,44351
E00047049,UN1,Urban: Nearer to a major town or city,Urban,44352
E00047168,UN1,Urban: Nearer to a major town or city,Urban,44353
E00046948,UN1,Urban: Nearer to a major town or city,Urban,44354
E00046999,UN1,Urban: Nearer to a major town or city,Urban,44355
E00046791,UN1,Urban: Nearer to a major town or city,Urban,44356
E00047050,UN1,Urban: Nearer to a major town or city,Urban,44357
E00047169,UN1,Urban: Nearer to a major town or city,Urban,44358
E00046949,UN1,Urban: Nearer to a major town or city,Urban,44359
E00047000,UN1,Urban: Nearer to a major town or city,Urban,44360
E00046792,UN1,Urban: Nearer to a major town or city,Urban,44361
E00047051,UN1,Urban: Nearer to a major town or city,Urban,44362
E00047170,UN1,Urban: Nearer to a major town or city,Urban,44363
E00046950,UN1,Urban: Nearer to a major town or city,Urban,44364
E00047001,UN1,Urban: Nearer to a major town or city,Urban,44365
E00047002,UN1,Urban: Nearer to a major town or city,Urban,44366
E00047003,UN1,Urban: Nearer to a major town or city,Urban,44367
E00047004,UN1,Urban: Nearer to a major town or city,Urban,44368
E00047005,UN1,Urban: Nearer to a major town or city,Urban,44369
E00047006,UN1,Urban: Nearer to a major town or city,Urban,44370
E00047007,UN1,Urban: Nearer to a major town or city,Urban,44371
E00046793,UN1,Urban: Nearer to a major town or city,Urban,44372
E00047171,UN1,Urban: Nearer to a major town or city,Urban,44373
E00047052,UN1,Urban: Nearer to a major town or city,Urban,44374
E00046794,UN1,Urban: Nearer to a major town or city,Urban,44375
E00047172,UN1,Urban: Nearer to a major town or city,Urban,44376
E00047053,UN1,Urban: Nearer to a major town or city,Urban,44377
E00046795,UN1,Urban: Nearer to a major town or city,Urban,44378
E00047173,UN1,Urban: Nearer to a major town or city,Urban,44379
E00047054,UN1,Urban: Nearer to a major town or city,Urban,44380
E00046796,UN1,Urban: Nearer to a major town or city,Urban,44381
E00046951,UN1,Urban: Nearer to a major town or city,Urban,44382
E00047055,UN1,Urban: Nearer to a major town or city,Urban,44383
E00046797,UN1,Urban: Nearer to a major town or city,Urban,44384
E00046952,UN1,Urban: Nearer to a major town or city,Urban,44385
E00047056,UN1,Urban: Nearer to a major town or city,Urban,44386
E00046798,UN1,Urban: Nearer to a major town or city,Urban,44387
E00046953,UN1,Urban: Nearer to a major town or city,Urban,44388
E00047057,UN1,Urban: Nearer to a major town or city,Urban,44389
E00046799,UN1,Urban: Nearer to a major town or city,Urban,44390
E00046954,UN1,Urban: Nearer to a major town or city,Urban,44391
E00047058,UN1,Urban: Nearer to a major town or city,Urban,44392
E00046800,UN1,Urban: Nearer to a major town or city,Urban,44393
E00046955,UN1,Urban: Nearer to a major town or city,Urban,44394
E00047059,UN1,Urban: Nearer to a major town or city,Urban,44395
E00046801,UN1,Urban: Nearer to a major town or city,Urban,44396
E00047060,UN1,Urban: Nearer to a major town or city,Urban,44397
E00046802,UN1,Urban: Nearer to a major town or city,Urban,44398
E00047061,UN1,Urban: Nearer to a major town or city,Urban,44399
E00047062,UN1,Urban: Nearer to a major town or city,Urban,44400
E00047548,UN1,Urban: Nearer to a major town or city,Urban,44401
E00047549,UN1,Urban: Nearer to a major town or city,Urban,44402
E00047550,UN1,Urban: Nearer to a major town or city,Urban,44403
E00047551,UN1,Urban: Nearer to a major town or city,Urban,44404
E00047552,UN1,Urban: Nearer to a major town or city,Urban,44405
E00047553,UN1,Urban: Nearer to a major town or city,Urban,44406
E00047554,UN1,Urban: Nearer to a major town or city,Urban,44407
E00047555,UN1,Urban: Nearer to a major town or city,Urban,44408
E00047556,UN1,Urban: Nearer to a major town or city,Urban,44409
E00047557,UN1,Urban: Nearer to a major town or city,Urban,44410
E00047558,UN1,Urban: Nearer to a major town or city,Urban,44411
E00047559,UN1,Urban: Nearer to a major town or city,Urban,44412
E00047560,UN1,Urban: Nearer to a major town or city,Urban,44413
E00047561,UN1,Urban: Nearer to a major town or city,Urban,44414
E00047562,UN1,Urban: Nearer to a major town or city,Urban,44415
E00047383,UN1,Urban: Nearer to a major town or city,Urban,44416
E00047227,UN1,Urban: Nearer to a major town or city,Urban,44417
E00047174,UN1,Urban: Nearer to a major town or city,Urban,44418
E00047278,UN1,Urban: Nearer to a major town or city,Urban,44419
E00047497,UN1,Urban: Nearer to a major town or city,Urban,44420
E00047332,UN1,Urban: Nearer to a major town or city,Urban,44421
E00047563,UN1,Urban: Nearer to a major town or city,Urban,44422
E00047564,UN1,Urban: Nearer to a major town or city,Urban,44423
E00047565,UN1,Urban: Nearer to a major town or city,Urban,44424
E00047566,UN1,Urban: Nearer to a major town or city,Urban,44425
E00047567,UN1,Urban: Nearer to a major town or city,Urban,44426
E00047568,UN1,Urban: Nearer to a major town or city,Urban,44427
E00047569,UN1,Urban: Nearer to a major town or city,Urban,44428
E00047570,UN1,Urban: Nearer to a major town or city,Urban,44429
E00047571,UN1,Urban: Nearer to a major town or city,Urban,44430
E00047573,UN1,Urban: Nearer to a major town or city,Urban,44431
E00047574,UN1,Urban: Nearer to a major town or city,Urban,44432
E00047575,UN1,Urban: Nearer to a major town or city,Urban,44433
E00047576,UN1,Urban: Nearer to a major town or city,Urban,44434
E00047577,UN1,Urban: Nearer to a major town or city,Urban,44435
E00047578,UN1,Urban: Nearer to a major town or city,Urban,44436
E00047579,UN1,Urban: Nearer to a major town or city,Urban,44437
E00047580,UN1,Urban: Nearer to a major town or city,Urban,44438
E00047581,UN1,Urban: Nearer to a major town or city,Urban,44439
E00047582,UN1,Urban: Nearer to a major town or city,Urban,44440
E00047583,UN1,Urban: Nearer to a major town or city,Urban,44441
E00047584,UN1,Urban: Nearer to a major town or city,Urban,44442
E00047586,UN1,Urban: Nearer to a major town or city,Urban,44443
E00047587,UN1,Urban: Nearer to a major town or city,Urban,44444
E00047588,UN1,Urban: Nearer to a major town or city,Urban,44445
E00047589,UN1,Urban: Nearer to a major town or city,Urban,44446
E00047590,UN1,Urban: Nearer to a major town or city,Urban,44447
E00047591,UN1,Urban: Nearer to a major town or city,Urban,44448
E00047592,UN1,Urban: Nearer to a major town or city,Urban,44449
E00047593,UN1,Urban: Nearer to a major town or city,Urban,44450
E00047594,UN1,Urban: Nearer to a major town or city,Urban,44451
E00047595,UN1,Urban: Nearer to a major town or city,Urban,44452
E00047596,UN1,Urban: Nearer to a major town or city,Urban,44453
E00047597,UN1,Urban: Nearer to a major town or city,Urban,44454
E00047598,UN1,Urban: Nearer to a major town or city,Urban,44455
E00047599,UN1,Urban: Nearer to a major town or city,Urban,44456
E00047438,UN1,Urban: Nearer to a major town or city,Urban,44457
E00047175,UN1,Urban: Nearer to a major town or city,Urban,44458
E00047439,UN1,Urban: Nearer to a major town or city,Urban,44459
E00047498,UN1,Urban: Nearer to a major town or city,Urban,44460
E00047333,UN1,Urban: Nearer to a major town or city,Urban,44461
E00047176,UN1,Urban: Nearer to a major town or city,Urban,44462
E00047384,UN1,Urban: Nearer to a major town or city,Urban,44463
E00047279,UN1,Urban: Nearer to a major town or city,Urban,44464
E00047440,UN1,Urban: Nearer to a major town or city,Urban,44465
E00047228,UN1,Urban: Nearer to a major town or city,Urban,44466
E00047499,UN1,Urban: Nearer to a major town or city,Urban,44467
E00047334,UN1,Urban: Nearer to a major town or city,Urban,44468
E00047177,UN1,Urban: Nearer to a major town or city,Urban,44469
E00047385,UN1,Urban: Nearer to a major town or city,Urban,44470
E00047280,UN1,Urban: Nearer to a major town or city,Urban,44471
E00047441,UN1,Urban: Nearer to a major town or city,Urban,44472
E00047229,UN1,Urban: Nearer to a major town or city,Urban,44473
E00047500,UN1,Urban: Nearer to a major town or city,Urban,44474
E00047335,UN1,Urban: Nearer to a major town or city,Urban,44475
E00047178,UN1,Urban: Nearer to a major town or city,Urban,44476
E00047387,UN1,Urban: Nearer to a major town or city,Urban,44477
E00047388,UN1,Urban: Nearer to a major town or city,Urban,44478
E00047389,UN1,Urban: Nearer to a major town or city,Urban,44479
E00047390,UN1,Urban: Nearer to a major town or city,Urban,44480
E00047391,UN1,Urban: Nearer to a major town or city,Urban,44481
E00047392,UN1,Urban: Nearer to a major town or city,Urban,44482
E00047393,UN1,Urban: Nearer to a major town or city,Urban,44483
E00047394,UN1,Urban: Nearer to a major town or city,Urban,44484
E00047396,UN1,Urban: Nearer to a major town or city,Urban,44485
E00047397,UN1,Urban: Nearer to a major town or city,Urban,44486
E00047398,UN1,Urban: Nearer to a major town or city,Urban,44487
E00047399,UN1,Urban: Nearer to a major town or city,Urban,44488
E00047400,UN1,Urban: Nearer to a major town or city,Urban,44489
E00047401,UN1,Urban: Nearer to a major town or city,Urban,44490
E00047402,UN1,Urban: Nearer to a major town or city,Urban,44491
E00047403,UN1,Urban: Nearer to a major town or city,Urban,44492
E00047404,UN1,Urban: Nearer to a major town or city,Urban,44493
E00047405,UN1,Urban: Nearer to a major town or city,Urban,44494
E00047406,UN1,Urban: Nearer to a major town or city,Urban,44495
E00047407,UN1,Urban: Nearer to a major town or city,Urban,44496
E00047408,UN1,Urban: Nearer to a major town or city,Urban,44497
E00047409,UN1,Urban: Nearer to a major town or city,Urban,44498
E00047410,UN1,Urban: Nearer to a major town or city,Urban,44499
E00047411,UN1,Urban: Nearer to a major town or city,Urban,44500
E00047412,UN1,Urban: Nearer to a major town or city,Urban,44501
E00047413,UN1,Urban: Nearer to a major town or city,Urban,44502
E00047414,UN1,Urban: Nearer to a major town or city,Urban,44503
E00047415,UN1,Urban: Nearer to a major town or city,Urban,44504
E00047416,UN1,Urban: Nearer to a major town or city,Urban,44505
E00047417,UN1,Urban: Nearer to a major town or city,Urban,44506
E00047418,UN1,Urban: Nearer to a major town or city,Urban,44507
E00047419,UN1,Urban: Nearer to a major town or city,Urban,44508
E00047420,UN1,Urban: Nearer to a major town or city,Urban,44509
E00047421,UN1,Urban: Nearer to a major town or city,Urban,44510
E00047423,UN1,Urban: Nearer to a major town or city,Urban,44511
E00047424,UN1,Urban: Nearer to a major town or city,Urban,44512
E00047425,UN1,Urban: Nearer to a major town or city,Urban,44513
E00047426,UN1,Urban: Nearer to a major town or city,Urban,44514
E00047427,UN1,Urban: Nearer to a major town or city,Urban,44515
E00047428,UN1,Urban: Nearer to a major town or city,Urban,44516
E00047429,UN1,Urban: Nearer to a major town or city,Urban,44517
E00047430,UN1,Urban: Nearer to a major town or city,Urban,44518
E00047431,UN1,Urban: Nearer to a major town or city,Urban,44519
E00047433,UN1,Urban: Nearer to a major town or city,Urban,44520
E00047434,UN1,Urban: Nearer to a major town or city,Urban,44521
E00047435,UN1,Urban: Nearer to a major town or city,Urban,44522
E00047437,UN1,Urban: Nearer to a major town or city,Urban,44523
E00047179,UN1,Urban: Nearer to a major town or city,Urban,44524
E00047336,UN1,Urban: Nearer to a major town or city,Urban,44525
E00047501,UN1,Urban: Nearer to a major town or city,Urban,44526
E00047442,UN1,Urban: Nearer to a major town or city,Urban,44527
E00047180,UN1,Urban: Nearer to a major town or city,Urban,44528
E00047337,UN1,Urban: Nearer to a major town or city,Urban,44529
E00047281,UN1,Urban: Nearer to a major town or city,Urban,44530
E00047502,UN1,Urban: Nearer to a major town or city,Urban,44531
E00047443,UN1,Urban: Nearer to a major town or city,Urban,44532
E00047181,UN1,Urban: Nearer to a major town or city,Urban,44533
E00047230,UN1,Urban: Nearer to a major town or city,Urban,44534
E00047338,UN1,Urban: Nearer to a major town or city,Urban,44535
E00047282,UN1,Urban: Nearer to a major town or city,Urban,44536
E00047503,UN1,Urban: Nearer to a major town or city,Urban,44537
E00047444,UN1,Urban: Nearer to a major town or city,Urban,44538
E00047339,UN1,Urban: Nearer to a major town or city,Urban,44539
E00047231,UN1,Urban: Nearer to a major town or city,Urban,44540
E00047283,UN1,Urban: Nearer to a major town or city,Urban,44541
E00047504,UN1,Urban: Nearer to a major town or city,Urban,44542
E00047182,UN1,Urban: Nearer to a major town or city,Urban,44543
E00047445,UN1,Urban: Nearer to a major town or city,Urban,44544
E00047340,UN1,Urban: Nearer to a major town or city,Urban,44545
E00047232,UN1,Urban: Nearer to a major town or city,Urban,44546
E00047284,UN1,Urban: Nearer to a major town or city,Urban,44547
E00047505,UN1,Urban: Nearer to a major town or city,Urban,44548
